Timestamp,PM2_5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,AT_C,RH_Percent,WD_deg,BP_mmHg,Station
13-05-2021,9.98,22.18,,10.44,,6.84,5.14,0.23,28.93,0.1,,24.91,74.99,93.2,,Hebbal
14-05-2021,6.39,17.36,,10.66,,8.07,5.04,0.21,26.26,0.1,,25.93,68.8,76.38,,Hebbal
15-05-2021,3.05,7.32,,9.52,,7.25,5.86,0.22,24.23,0.07,,23.76,72.24,81.92,,Hebbal
16-05-2021,4.47,10.33,,6.94,,6.88,5.64,0.23,24.59,0.03,,23.2,75.84,87.46,,Hebbal
17-05-2021,4.38,15,,7.55,,5.98,6.57,0.27,25.56,0.05,,25.05,69.12,93,,Hebbal
18-05-2021,3.41,17.35,,7.78,,5.36,6.1,0.21,24.14,0.06,,24.82,72.56,81.75,,Hebbal
19-05-2021,3,11.72,,6.74,,5.12,5.77,0.23,24.77,0.02,,25.96,68.15,80.7,,Hebbal
20-05-2021,6.46,14.86,,6.68,,5.67,6.35,0.28,22.88,0.03,,24.42,74.45,79.65,,Hebbal
21-05-2021,5.95,15.51,,8.33,,5.89,6.39,0.28,21.41,0.04,,22.77,83.34,78.6,,Hebbal
22-05-2021,7.45,18.24,,7.6,,6.25,5.45,0.26,24.55,0.27,,23.74,75.6,74.44,,Hebbal
23-05-2021,8.7,23.02,,6.35,,5.86,5.35,0.27,26.37,0.07,,24.96,70.6,89,,Hebbal
24-05-2021,11.71,40.12,,5.81,,5.57,5.75,0.24,26.46,0.03,,25.69,66.45,89.8,,Hebbal
25-05-2021,11.47,39.41,,6.51,,5.5,6.76,0.26,26.71,0.03,,24.11,74.97,90.6,,Hebbal
26-05-2021,12.06,41.19,,6.24,,5.33,6.33,0.25,26.62,0.04,,24.56,70.86,91.4,,Hebbal
27-05-2021,11.3,37.5,,6.88,,4.98,6.67,0.24,25.58,0.04,,25.13,64.5,92.2,,Hebbal
28-05-2021,11.84,40.53,,7.14,,4.76,6.06,0.23,25.29,0.06,,25.15,64.04,93,,Hebbal
29-05-2021,8.2,28.43,,6.26,,4.52,6.55,0.25,25.37,0.04,,25.53,66.85,90.258,,Hebbal
30-05-2021,3.68,14.27,,5.44,,4.3,6.44,0.25,24.97,0.02,,25.46,65.77,87.516,,Hebbal
31-05-2021,4.64,18.17,,5.95,,4.38,5.86,0.23,24.41,0.02,,25.76,65.44,84.774,,Hebbal
01-06-2021,6.04,19.56,,6.25,,4.08,6.76,0.22,24.16,0.03,,25.69,68.09,82.032,,Hebbal
02-06-2021,5,17.14,,10.42,,4.58,6.58,0.24,24.91,0.08,,23.68,74.07,79.29,,Hebbal
03-06-2021,21.51,34.73,,11.11,,4.74,6.29,0.27,25.38,0.1,,25,81.07,83.73,,Hebbal
04-06-2021,16.37,29.52,,13.06,,7.05,6.02,0.23,25.53,0.12,,23.91,81.04,79.26,,Hebbal
05-06-2021,10.44,21.44,,7.64,,15.01,7.02,0.25,21.09,0.07,,23.18,80.9,86,,Hebbal
06-06-2021,10.37,17.67,,6.44,,8.73,7,0.27,22.18,0.04,,23.99,73,87.6,,Hebbal
07-06-2021,17.26,32.61,,7.78,,6.23,5.93,0.3,23.29,0.04,,25.47,66.23,89.45,,Hebbal
08-06-2021,19.48,45.49,,7.05,,5.38,6.23,0.294166667,23.51,0.04,,25.37,62.74,88.85333333,,Hebbal
09-06-2021,13.76,29.1,,6.58,,4.72,6.59,0.288333333,22.95,0.02,,23.32,71.32,88.25666667,,Hebbal
10-06-2021,14.62,27.69,,7.19,,4.55,7.07,0.2825,22.56,0.04,,23.24,72.71,87.66,,Hebbal
11-06-2021,14.12,33.08,,6.58,,4.41,6.66,0.276666667,22.73,0.03,,23.55,68.91,87.06333333,,Hebbal
12-06-2021,11.33,21.84,,6.35,,4.07,7.01,0.270833333,22.71,0.02,,23.04,73.8,86.46666667,,Hebbal
13-06-2021,10.32,19.86,,6.13,,4,8.49,0.265,22.9,0.02,,22.34,75.73,85.87,,Hebbal
14-06-2021,10.42,22.89,,6.84,,3.98,8.21,0.259166667,22.56,0.04,,22.26,76.18,85.27333333,,Hebbal
15-06-2021,14.58,39.25,,7.71,,4.17,7.88,0.253333333,21.98,0.07,,22.29,78.68,84.67666667,,Hebbal
16-06-2021,17.79,48.59,,7.67,,4.1,7.12,0.2475,21.82,0.05,,22.2,81.78,84.08,,Hebbal
17-06-2021,19.8,58.19,,6.85,,4.11,7.63,0.241666667,21.99,0.03,,23.02,76.41,83.48333333,,Hebbal
18-06-2021,20.99,65.11,,7.39,,4.96,6.73,0.235833333,21.89,0.05,,22.7,75.78,82.88666667,,Hebbal
19-06-2021,24.98,69.16,,6.33,,4.08,6.71,0.23,22.47,0.04,,22.76,72.94,82.29,,Hebbal
20-06-2021,23.45,62.65,,6.03,,4.08,6.82,0.23,22.85,0.02,,23.48,71.05,81.69333333,,Hebbal
21-06-2021,18.02,47.62,,8.02,,3.75,6.74,0.3,23.46,0.04,,23.8,71.81,81.09666667,,Hebbal
22-06-2021,28.38,74.78,,9.59,,3.83,6.48,0.36,23.35,0.05,,23.58,70.64,80.5,,Hebbal
23-06-2021,27.41,76.09,,9.69,,4.43,6.67,0.36,23.89,0.07,,24.59,68.86,89.33,,Hebbal
24-06-2021,16.55,71.17,,9.02,,4.9,5.85,0.33,23.39,0.05,,24.19,67.84,89.7475,,Hebbal
25-06-2021,21.94,81,,8.67,,4.92,5.74,0.34,23.8,0.05,,24.09,64.47,90.165,,Hebbal
26-06-2021,9.92,33.98,,7.71,,4.62,6.1,0.32,23.21,0.05,,22.53,75.65,90.5825,,Hebbal
27-06-2021,8.17,28.29,,8.08,,4.97,6.07,0.3,22.75,0.03,,21.8,80.07,91,,Hebbal
28-06-2021,11.05,48.53,,19.17,,5.17,5.87,0.42,22.8,0.14,,22.5,76.42,70.42,,Hebbal
29-06-2021,15.22,44.02,,17.28,,6.1,4.34,0.44,27.6,0.13,,28.77,68.5,81.75,,Hebbal
30-06-2021,13.26,48.49,,16.53,,6.79,5.75,0.44,28.42,0.14,,29.02,57.69,83.73,,Hebbal
01-07-2021,12.78,38.24,,14.58,,6.58,5.61,0.38,24.06,0.1,,26.52,72.34,98,,Hebbal
02-07-2021,4.14,21.14,,8.88,,5.92,5.52,0.33,24.05,0.06,,25.29,67.53,95.9775,,Hebbal
03-07-2021,6.91,29.4,,9.48,,5.24,6.09,0.34,25.21,0.06,,25.18,65.84,93.955,,Hebbal
04-07-2021,4.96,19.35,,7.38,,4.91,6.19,0.29,24.97,0.02,,24.64,71.59,91.9325,,Hebbal
05-07-2021,8.57,21.74,,8.39,,4.79,6.4,0.32,24.08,0.04,,23.72,75.73,89.91,,Hebbal
06-07-2021,18.51,40.22,,18.73,,5.15,6.94,0.44,25.36,0.11,,24.63,73.88,79.62,,Hebbal
07-07-2021,18.53,36.2,,18.57,,6.16,3.79,0.46,25.04,0.12,,24.19,75.41,85.74,,Hebbal
08-07-2021,12.98,33.49,,14.42,,7.79,6.12,0.39,24.14,0.09,,24.48,73.18,85.62,,Hebbal
09-07-2021,13.39,32.36,,11.38,,5.07,6.19,0.38,23.64,0.07,,22.86,75.26,95,,Hebbal
10-07-2021,16.75,28.56,,9.37,,5.13,5.95,0.34,23.73,0.04,,23.91,78.15,95.375,,Hebbal
11-07-2021,19.76,36.15,,8.06,,4.9,6.78,0.32,25.19,0.03,,22.23,75.35,95.75,,Hebbal
12-07-2021,18.93,43.89,,9.2,,4.63,6.53,0.32,25.23,0.06,,22.56,73.36,96.125,,Hebbal
13-07-2021,13.83,31.27,,10.53,,4.18,6.94,0.4,22.37,0.05,,21.64,80.27,96.5,,Hebbal
14-07-2021,3.61,17.06,,13.54,,6.49,7.17,0.59,19.99,0.07,,21.31,85.67,96.875,,Hebbal
15-07-2021,4,12.01,,10.72,,4.5,6.7,0.55,20.24,0.06,,21.31,84.66,97.25,,Hebbal
16-07-2021,6.25,14.39,,10.56,,4.97,7.07,0.42,20.77,0.06,,22.25,81.78,97.625,,Hebbal
17-07-2021,8.32,20.64,,10.58,,5.72,6.45,0.47,20.85,0.05,,22.72,80.14,98,,Hebbal
18-07-2021,10.7,20.65,,9.34,,4.25,6.64,0.41,21.33,0.05,,21.23,85.5,97.95,,Hebbal
19-07-2021,11.03,26.53,,10.44,,4.38,6.55,0.51,21.04,0.06,,22.32,80.49,97.9,,Hebbal
20-07-2021,14.46,38.52,,10.24,,4.32,6.44,0.48,21.38,0.04,,22.33,78.34,97.85,,Hebbal
21-07-2021,13.91,35.4,,10.56,,4.32,6.61,0.4,20.63,0.06,,21.5,81.54,97.8,,Hebbal
22-07-2021,12.43,29.83,,10.4,,4.37,7.24,0.43,20.76,0.05,,20.74,84.74,97.75,,Hebbal
23-07-2021,12.23,32.32,,9.68,,4.17,7.38,0.42,20.97,0.05,,21.27,82.85,97.7,,Hebbal
24-07-2021,12.99,35.12,,11.19,,4.16,7.27,0.5,20.75,0.05,,22.11,82.49,97.65,,Hebbal
